timestamp,tweet_count,avg_signal,avg_lexicon,avg_tfidf,engagement,confidence,composite_signal
2026-08-05 10:15:00+00:00,18,0.13279150320151734,0.16666666666666666,0.08549866087448978,9.457200449907708,0.11817853020177756,0.3722189652200201
2026-08-05 10:45:00+00:00,11,0.16956288053642607,0.18181818181818182,0.13667409344234005,11.002099841204238,0.19040307335875242,0.39806538212664144
2026-08-05 11:00:00+00:00,7,0.0229490807249574,0.0,0.0,6.0063531596017325,0.02922396183638289,0.04768507923919215
2026-08-05 11:15:00+00:00,3,-0.17644592611025497,-0.3333333333333333,0.0,0.6931471805599453,0.3662696152103265,-0.23984155708477967
2026-08-05 11:30:00+00:00,5,0.040098824374803096,0.0,0.0,7.090076835776092,0.026095219055156108,0.07172407616741736
2026-08-05 11:45:00+00:00,6,0.13926170884973924,0.16666666666666666,0.03534898207566795,7.965545573129992,0.195944023934142,0.26454651029246967
2026-08-05 12:00:00+00:00,3,0.026063220996205932,0.0,0.0,2.8903717578961645,0.05108391315256362,0.03611558172422445
2026-08-05 12:15:00+00:00,3,0.02471028698485554,0.0,0.0,2.70805020110221,0.04843216249031686,0.034242338607027245
2026-08-05 12:30:00+00:00,5,0.028294997076178757,0.0,0.0,5.0106352940962555,0.028057719011605347,0.05065443785264346
2026-08-05 12:45:00+00:00,5,0.1413317449359262,0.2,0.023590252950663165,4.7535901911063645,0.22824012755998968,0.24795483884746974
2026-08-05 13:15:00+00:00,4,0.024830997761519258,0.0,0.0,3.4965075614664807,0.031296869220591314,0.03994268708006632
2026-08-05 13:30:00+00:00,5,0.25137083931504706,0.26666666666666666,0.30086294316242573,2.4849066497880004,0.30053437074026357,0.42222453042286423
2026-08-05 13:45:00+00:00,1,0.6732039190834482,1.0,0.34180565804737667,0.6931471805599453,0.0,0.43547191358029913
2026-08-05 14:00:00+00:00,6,0.23946404272643473,0.3333333333333333,0.11559152065938287,4.718498871295094,0.29149360283966197,0.4349418757965304
2026-08-05 14:15:00+00:00,9,0.05057298294658677,0.0,0.04348930486543258,12.650450727136937,0.2830370714855075,0.1159250777252473
2026-08-05 14:30:00+00:00,3,0.026063220996205932,0.0,0.0,2.8903717578961645,0.05108391315256362,0.03611558172422445
2026-08-05 14:45:00+00:00,2,0.03627797905988525,0.0,0.0,2.6390573296152584,0.07110483895737509,0.03983434414093353
2026-08-05 15:00:00+00:00,3,0.02471028698485554,0.0,0.0,2.70805020110221,0.04843216249031686,0.034242338607027245
2026-08-05 15:15:00+00:00,6,0.038754185416936024,0.0,0.06116155875037355,4.1588830833596715,0.33996147436811414,0.07526953099123215
2026-08-05 15:30:00+00:00,9,0.021757184649406874,0.0,0.0,6.87935580446044,0.01853803607472328,0.05005589950466175
2026-08-05 15:45:00+00:00,4,0.23823607263332863,0.25,0.1542619662651396,7.878534196140362,0.3521472981799407,0.3656791950985265
2026-08-05 16:00:00+00:00,4,0.03769368250292375,0.0,-0.014748930054338834,5.950642552587727,0.02549589601056697,0.060591328083582724
2026-08-05 16:15:00+00:00,1,0.7506593620295499,1.0,0.42176167024994377,2.70805020110221,0.0,0.47794496090224536
2026-08-05 16:30:00+00:00,5,0.31888787584383876,0.4,0.17918894805248614,7.965545573129992,0.3137309418282539,0.5163649743029493
2026-08-05 16:45:00+00:00,1,0.02066222166923519,0.0,0.0,0.6931471805599453,0.0,0.014320981541162847
2026-08-05 17:15:00+00:00,3,0.42146214286399664,0.6666666666666666,0.18265158732443318,0.0,0.41337962553143526,0.5257624533779303
2026-08-05 17:30:00+00:00,4,0.02425346312383438,0.0,0.0,3.401197381662156,0.030307947404856934,0.039014629700808955
2026-08-05 17:45:00+00:00,7,0.06895071684657142,0.14285714285714285,-0.03206903908285721,0.0,0.13514340501927996,0.14240449134260508
2026-08-05 18:00:00+00:00,2,0.6640537158702351,1.0,0.30237588163896334,1.6094379124341003,0.013655684271155141,0.6227823597908814
2026-08-05 18:15:00+00:00,3,0.05664521248051946,0.0,0.1077140872830486,2.4849066497880004,0.6881026400106436,0.07836592419018588
2026-08-05 18:30:00+00:00,1,-0.013672760480130261,0.0,-0.11444994049788484,0.6931471805599453,0.0,-0.00947695164538872
2026-08-05 19:00:00+00:00,1,0.07818966298861779,0.0,0.0,2.8903717578961645,0.0,0.05414394233498719
2026-08-05 19:45:00+00:00,1,0.075584775909403,0.0,0.0,2.772588722239781,0.0,0.052343491292469464
2026-08-05 20:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-05 20:15:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-05 20:45:00+00:00,3,-0.016993700756074908,0.0,-0.056645669186916305,0.0,0.71645486507006,-0.023553914281349887
2026-08-05 21:00:00+00:00,1,-0.5293377783307649,-1.0,0.0,0.6931471805599453,0.0,-0.3512850831840319
2026-08-05 21:30:00+00:00,1,-0.55,-1.0,0.0,0.0,0.0,-0.36377599963651924
2026-08-05 22:00:00+00:00,1,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-05 23:00:00+00:00,2,0.02066222166923519,0.0,0.0,1.3862943611198906,0.0,0.022695872530970693
2026-08-06 00:00:00+00:00,1,0.03243802718057794,0.0,0.0,1.0986122886681098,0.0,0.022480538903069308
2026-08-06 00:30:00+00:00,2,-0.3206801702362842,-0.5,-0.15226723412094723,0.0,0.6285331336631169,-0.33841653436342445
2026-08-06 00:45:00+00:00,2,0.039641683558919005,0.0,0.0977019090810047,0.6931471805599453,0.07769769977548123,0.043523327633680824
